id,alcohol_content,bonus_reward_miles,bonus_reward_miles_ends_on,clearance_sale_savings_in_cents,description,has_bonus_reward_miles,has_clearance_sale,has_limited_time_offer,has_value_added_promotion,image_thumb_url,image_url,inventory_count,inventory_price_in_cents,inventory_volume_in_milliliters,is_dead,is_discontinued,is_kosher,is_ocb,is_seasonal,is_vqa,limited_time_offer_ends_on,limited_time_offer_savings_in_cents,name,origin,package,package_unit_type,package_unit_volume_in_milliliters,price_in_cents,price_per_liter_in_cents,price_per_liter_of_alcohol_in_cents,primary_category,producer_name,product_no,regular_price_in_cents,released_on,secondary_category,serving_suggestion,stock_type,style,sugar_content,sugar_in_grams_per_liter,tags,tasting_note,tertiary_category,total_package_units,updated_at,value_added_promotion_description,varietal,volume_in_milliliters
8805,4000,0,,0,,False,False,True,False,https://dx5vpyka4lqst.cloudfront.net/products/8805/images/thumb.png,https://dx5vpyka4lqst.cloudfront.net/products/8805/images/full.jpeg,25897,152921785,45319750,False,False,False,False,False,False,2017-12-31,120,Forty Creek Barrel Select Whisky,"Canada, Region Not Specified",1750 mL bottle,bottle,1750,5905,3374,843,Spirits,Forty Creek Distillery,8805,6025,,Whisky/Whiskey,,LCBO,Medium & Spicy,,,forty creek barrel select whisky spirits whiskywhiskey canada region not specified distillery bottle,,Canadian Whisky,1,2017-11-30T14:25:32.347Z,,Canada,1750
106450,1200,0,,0,"VINTAGES releases thousands of wines each year, and this is consistently a top seller. It put Pinot Grigio on the map with its refreshing green apple, peach and citrus notes. A favourite with a plate of antipasti, grilled chicken or seafood salad.",False,False,True,False,https://dx5vpyka4lqst.cloudfront.net/products/106450/images/thumb.png,https://dx5vpyka4lqst.cloudfront.net/products/106450/images/full.jpeg,60117,107910015,45087750,False,False,False,False,False,False,2017-12-31,200,Santa Margherita Pinot Grigio,"Italy, Alto Adige/Trentino",750 mL bottle,bottle,750,1795,2393,1994,Wine,Santa Margherita,106450,1995,2017-04-03,White Wine,,VINTAGES,Light & Crisp,XD - Extra Dry,2,santa margherita pinot grigio wine white italy alto adigetrentino bottle,"VINTAGES releases thousands of wines each year, and this is consistently a top seller. It put Pinot Grigio on the map with its refreshing green apple, peach and citrus notes. A favourite with a plate of antipasti, grilled chicken or seafood salad.",,1,2017-11-30T14:36:30.740Z,,Pinot Grigio,750
624544,1350,0,,0,,False,False,True,False,https://dx5vpyka4lqst.cloudfront.net/products/624544/images/thumb.png,https://dx5vpyka4lqst.cloudfront.net/products/624544/images/full.jpeg,59915,65906500,44936250,False,False,False,False,False,False,2017-12-31,100,Yellow Tail Shiraz,"Australia, Region Not Specified",750 mL bottle,bottle,750,1100,1466,1086,Wine,Casella Wines,624544,1200,,Red Wine,,LCBO,Full-bodied & Smooth,D - Dry,9,yellow tail shiraz wine red australia region not specified casella wines bottle,,,1,2017-11-30T14:41:22.447Z,,Shiraz/Syrah,750
33928,4000,0,,0,,False,False,False,True,https://dx5vpyka4lqst.cloudfront.net/products/33928/images/thumb.png,https://dx5vpyka4lqst.cloudfront.net/products/33928/images/full.jpeg,25674,155969550,44929500,False,False,False,False,False,False,,0,J.P. Wiser's Deluxe Whisky,"Canada, Region Not Specified",1750 mL bottle,bottle,1750,6075,3471,867,Spirits,Corby Spirit and Wine Limited,33928,6075,,Whisky/Whiskey,,LCBO,Subtle & Sweet,,,jp wiser's wisers deluxe whisky spirits whiskywhiskey canada region not specified corby spirit and wine limited bottle,,Canadian Whisky,1,2017-11-30T14:28:12.453Z,JP Wiser's Apple 50ml x 2,Canada,1750
906644,400,0,,0,,False,False,False,False,,,5246,22531570,44695920,False,False,False,False,False,False,,0,Coors Light,"Canada, Ontario",24x355 mL can,can,355,4295,504,1260,Beer,Molson's Brewery of Canada Limited,906644,4295,,Lager,,LCBO,Light & Malty,,,coors light beer lager canada ontario molson's molsons brewery of limited can,,Light Lager,24,2017-11-30T14:22:15.997Z,,Light Lager,8520
48611,1350,0,,0,,False,False,True,False,https://dx5vpyka4lqst.cloudfront.net/products/48611/images/thumb.png,https://dx5vpyka4lqst.cloudfront.net/products/48611/images/full.jpeg,59390,69783250,44542500,False,False,False,False,False,False,2017-12-31,200,Woodbridge by Robert Mondavi Cabernet Sauvignon,"USA, Region Not Specified",750 mL bottle,bottle,750,1175,1566,1160,Wine,Robert Mondavi Winery,48611,1375,,Red Wine,,LCBO,Full-bodied & Smooth,D - Dry,7,woodbridge by robert mondavi cabernet sauvignon wine red usa region not specified winery bottle,,,1,2017-11-30T14:41:08.132Z,,Cabernet Sauvignon,750
225904,500,0,,0,,False,False,True,False,https://dx5vpyka4lqst.cloudfront.net/products/225904/images/thumb.png,https://dx5vpyka4lqst.cloudfront.net/products/225904/images/full.jpeg,20334,22875750,43311420,False,False,False,False,False,False,2017-12-31,100,Palm Bay Key Lime Cherry 6 Pk-C,"Canada, Region Not Specified",6x355 mL can,can,355,1125,528,1056,Ready-to-Drink/Coolers,Mike's Beverage Company,225904,1225,,Coolers,,LCBO,Crisp & Fruity,,,palm bay key lime cherry 6 pk c pk-c pkc ready to drinkcoolers ready-to-drinkcoolers readytodrinkcoolers coolers canada region not specified mike's mikes beverage company can,,,6,2017-11-30T14:33:38.647Z,,Medium Sweet,2130
110056,4000,0,,0,,False,False,True,False,https://dx5vpyka4lqst.cloudfront.net/products/110056/images/thumb.png,https://dx5vpyka4lqst.cloudfront.net/products/110056/images/full.jpeg,57142,149997750,42856500,False,False,False,False,False,False,2017-12-31,160,Absolut Vodka,"Sweden, Region Not Specified",750 mL bottle,bottle,750,2625,3500,875,Spirits,The Absolut Company,110056,2785,2017-03-07,Vodka,Try the clean and refined flavours of Absolut in an Absolut Tonic:  1 ½ parts Absolut Vodka 5 parts tonic water 1 lime wedge  Fill a highball glass with ice cubes. Add all ingredients and garnish with lime.,LCBO,Clean & Classic,,,absolut vodka spirits sweden region not specified the company bottle,"Absolut's iconic bottle was inspired by an 18th-century medicine bottle found in an antique shop in Stockholm, Sweden. Made exclusively from natural ingredients, showcasing subtle flavours of grain and dried fruit. On the palate, it is full, rich and as smooth as vodka can be. Enjoy with tonic water and garnish with lime.",Unflavoured Vodka,1,2017-11-30T14:16:27.184Z,,Wheat,750
31757,4000,0,,0,,False,False,True,False,https://dx5vpyka4lqst.cloudfront.net/products/31757/images/thumb.png,https://dx5vpyka4lqst.cloudfront.net/products/31757/images/full.jpeg,56500,148312500,42375000,False,False,False,False,False,False,2017-12-31,100,Smirnoff Vodka,"USA, Region Not Specified",750 mL bottle,bottle,750,2625,3500,875,Spirits,"The Smirnoff Co.,Usa",31757,2725,2017-05-29,Vodka,Perfect for creating any variety of cocktails!,LCBO,Clean & Classic,,,smirnoff vodka spirits usa region not specified the co bottle,"Founded in 1864 by Pyotr Arsenievich Smirnov, what we now call Smirnoff was the first vodka to use charcoal filtration in the distillation process. This charcoal filtration produces a spirit that is ideal for mixing because of its smooth and clean palate; perfect in a Moscow Mule.",Unflavoured Vodka,1,2017-11-30T14:37:24.863Z,,Corn,750
209221,4000,0,,0,,False,False,True,False,https://dx5vpyka4lqst.cloudfront.net/products/209221/images/thumb.png,https://dx5vpyka4lqst.cloudfront.net/products/209221/images/full.jpeg,36700,144781500,41838000,False,False,False,False,False,False,2017-12-31,134,Absolut Vodka,"Sweden, Region Not Specified",1140 mL bottle,bottle,1140,3945,3460,865,Spirits,The Absolut Company,209221,4079,2017-03-07,Vodka,Try the clean and refined flavours of Absolut in an Absolut Tonic:  1 ½ parts Absolut Vodka 5 parts tonic water 1 lime wedge  Fill a highball glass with ice cubes. Add all ingredients and garnish with lime.,LCBO,Clean & Classic,,,absolut vodka spirits sweden region not specified the company bottle,"Absolut's iconic bottle was inspired by an 18th-century medicine bottle found in an antique shop in Stockholm, Sweden. Made exclusively from natural ingredients, showcasing subtle flavours of grain and dried fruit. On the palate, it is full, rich and as smooth as vodka can be. Enjoy with tonic water and garnish with lime.",Unflavoured Vodka,1,2017-11-30T14:16:27.323Z,,Wheat,1140
106377,1390,0,,0,,False,False,True,False,https://dx5vpyka4lqst.cloudfront.net/products/106377/images/thumb.png,https://dx5vpyka4lqst.cloudfront.net/products/106377/images/full.jpeg,55563,63619635,41672250,False,False,False,False,False,False,2017-12-31,200,Jacob's Creek Shiraz Cabernet Sauvignon,"Australia, Region Not Specified",750 mL bottle,bottle,750,1145,1526,1098,Wine,Jacobs Creek Wines,106377,1345,,Red Wine,,LCBO,Full-bodied & Smooth,XD - Extra Dry,5,jacob's jacobs creek shiraz cabernet sauvignon wine red australia region not specified wines bottle,,,1,2017-11-30T14:28:25.213Z,,Shiraz/Cabernet Sauvignon,750
363085,500,0,,0,,False,False,True,False,https://dx5vpyka4lqst.cloudfront.net/products/363085/images/thumb.png,https://dx5vpyka4lqst.cloudfront.net/products/363085/images/full.jpeg,88072,21577640,41658056,False,False,False,False,False,False,2017-12-31,25,Coors Banquet,"USA, Region Not Specified",473 mL can,can,473,245,517,1035,Beer,Coors Brewers Limited,363085,270,,Lager,,LCBO,Light & Malty,,,coors banquet beer lager usa region not specified brewers limited can,,Pale Lager,1,2017-11-30T14:22:14.361Z,,North American Lager,473
560532,530,0,,0,,False,False,True,False,https://dx5vpyka4lqst.cloudfront.net/products/560532/images/thumb.png,https://dx5vpyka4lqst.cloudfront.net/products/560532/images/full.jpeg,82822,24432490,41411000,False,False,False,False,False,False,2017-12-31,25,Strongbow Cider,"United Kingdom, Region Not Specified",500 mL can,can,500,295,590,1113,Ciders,Scottish & Newcastle Breweries Ltd.,560532,320,,Cider,,LCBO,Sweet & Fruity,,22,strongbow cider ciders united kingdom region not specified scottish newcastle breweries ltd can,,Flavoured Cider,1,2017-11-30T14:38:12.948Z,,,500
280644,1150,0,,0,,False,False,False,False,https://dx5vpyka4lqst.cloudfront.net/products/280644/images/thumb.png,https://dx5vpyka4lqst.cloudfront.net/products/280644/images/full.jpeg,13684,36194180,41052000,False,False,False,False,False,False,,0,Carlo Rossi California Red,"USA, Region Not Specified",3000 mL bottle,bottle,3000,2645,881,766,Wine,E. & J. Gallo Winery,280644,2645,,Red Wine,,LCBO,Light-bodied & Fruity,D - Dry,13,carlo rossi california red wine usa region not specified e j gallo winery bottle,,,1,2017-11-30T14:19:56.127Z,,Blend,3000
447540,500,0,,0,,False,False,False,False,https://dx5vpyka4lqst.cloudfront.net/products/447540/images/thumb.png,https://dx5vpyka4lqst.cloudfront.net/products/447540/images/full.jpeg,86656,25563520,40988288,False,False,False,False,False,False,,0,Georgian Bay Gin Smash,"Canada, Ontario",473 mL can,can,473,295,623,1247,Ready-to-Drink/Coolers,Georgian Bay Gin Company,447540,295,,Coolers,,LCBO,Crisp & Citrus,,,georgian bay gin smash ready to drinkcoolers ready-to-drinkcoolers readytodrinkcoolers coolers canada ontario company can,,,1,2017-11-30T14:26:06.704Z,,Lightly Sweet,473
442582,500,0,,0,,False,False,False,False,https://dx5vpyka4lqst.cloudfront.net/products/442582/images/thumb.png,https://dx5vpyka4lqst.cloudfront.net/products/442582/images/full.jpeg,14087,21482675,39978906,False,False,False,False,False,False,,0,Alexander Keith's IPA,"Canada, Ontario",6x473 mL can,can,473,1525,537,1074,Beer,Labatt Breweries Ontario,442582,1525,,Ale,,LCBO,Light & Hoppy,,,alexander keith's keiths ipa beer ale canada ontario labatt breweries can,,India Pale Ale (IPA),6,2017-11-30T14:16:39.464Z,,English Ipa,2838
906669,400,0,,0,,False,False,True,False,https://dx5vpyka4lqst.cloudfront.net/products/906669/images/thumb.png,https://dx5vpyka4lqst.cloudfront.net/products/906669/images/full.jpeg,84517,19354393,39976541,False,False,False,False,False,False,2017-12-31,25,Coors Light,"Canada, Ontario",473 mL can,can,473,229,484,1210,Beer,Molson's Brewery of Canada Limited,906669,254,,Lager,,LCBO,Light & Malty,,,coors light beer lager canada ontario molson's molsons brewery of limited can,,Light Lager,1,2017-11-30T14:22:14.945Z,,Light Lager,473
8888,4000,0,,0,,False,False,False,False,https://dx5vpyka4lqst.cloudfront.net/products/8888/images/thumb.png,https://dx5vpyka4lqst.cloudfront.net/products/8888/images/full.jpeg,52840,138705000,39630000,False,False,False,False,False,False,,0,St Remy Brandy,"France, Region Not Specified",750 mL bottle,bottle,750,2625,3500,875,Spirits,Cls Remy Cointreau,8888,2625,,Brandy,,LCBO,Medium & Fruity,,,st remy brandy spirits france region not specified cls cointreau bottle,,,1,2017-11-30T14:37:49.058Z,,,750
140509,550,0,,0,,False,False,False,False,https://dx5vpyka4lqst.cloudfront.net/products/140509/images/thumb.png,https://dx5vpyka4lqst.cloudfront.net/products/140509/images/full.jpeg,13692,16909620,38857896,False,False,False,False,False,False,,0,James Ready 5.5.,"Canada, New Brunswick",6x473 mL can,can,473,1235,435,791,Beer,Moosehead Breweries Limited,140509,1235,,Lager,,LCBO,Light & Malty,,,james ready 55 beer lager canada new brunswick moosehead breweries limited can,,Pale Lager,6,2017-11-30T14:28:27.181Z,,North American Lager,2838
22327,1210,0,,0,,False,False,True,False,https://dx5vpyka4lqst.cloudfront.net/products/22327/images/thumb.png,https://dx5vpyka4lqst.cloudfront.net/products/22327/images/full.jpeg,25803,43736085,38704500,False,False,False,False,False,False,2017-12-31,200,Jackson-Triggs Pinot Grigio,"Canada, Ontario",1500 mL bottle,bottle,1500,1695,1130,933,Wine,Jackson-Triggs Winery,22327,1895,,White Wine,,LCBO,Light & Crisp,XD - Extra Dry,4,jackson triggs jackson-triggs jacksontriggs pinot grigio wine white canada ontario winery bottle,,,1,2017-11-30T14:28:19.956Z,,Pinot Grigio,1500
656561,1350,0,,0,"There's a reason this Cab is the most popular red in the VINTAGES Essentials Collection. It's full bodied and packed with black cherry, blackcurrant, cedar, vanilla and spice. Equally at home with a casual steak sandwich or a thick rib-eye steak.",False,False,False,False,https://dx5vpyka4lqst.cloudfront.net/products/656561/images/thumb.png,https://dx5vpyka4lqst.cloudfront.net/products/656561/images/full.jpeg,51403,123110185,38552250,False,False,False,False,False,False,,0,J. Lohr Seven Oaks Cabernet Sauvignon,"USA, California",750 mL bottle,bottle,750,2395,3193,2365,Wine,J. Lohr Winery,656561,2395,2017-04-03,Red Wine,,VINTAGES,Full-bodied & Smooth,D - Dry,5,j lohr seven oaks cabernet sauvignon wine red usa california winery bottle,"There's a reason this Cab is the most popular red in the VINTAGES Essentials Collection. It's full bodied and packed with black cherry, blackcurrant, cedar, vanilla and spice. Equally at home with a casual steak sandwich or a thick rib-eye steak.",,1,2017-11-30T14:28:09.197Z,,Cabernet Sauvignon,750
399428,1250,0,,0,,False,False,True,False,https://dx5vpyka4lqst.cloudfront.net/products/399428/images/thumb.png,https://dx5vpyka4lqst.cloudfront.net/products/399428/images/full.jpeg,25347,42963165,38020500,False,False,False,False,False,False,2017-12-31,200,Jackson-Triggs Sauvignon Blanc,"Canada, Region Not Specified",1500 mL bottle,bottle,1500,1695,1130,904,Wine,"Arterra Wines Canada, Inc.",399428,1895,,White Wine,,LCBO,Light & Crisp,XD - Extra Dry,4,jackson triggs jackson-triggs jacksontriggs sauvignon blanc wine white canada region not specified arterra wines inc bottle,,,1,2017-11-30T14:28:22.022Z,,Sauvignon Blanc,1500
331348,450,0,,0,,False,False,True,False,https://dx5vpyka4lqst.cloudfront.net/products/331348/images/thumb.png,https://dx5vpyka4lqst.cloudfront.net/products/331348/images/full.jpeg,74222,20782160,37111000,False,False,False,False,False,False,2017-12-31,30,Somersby Blackberry Cider,"Denmark, Region Not Specified",500 mL can,can,500,280,560,1244,Ciders,Carlsberg Canada Inc.,331348,310,,Cider,,LCBO,Sweet & Fruity,,70,somersby blackberry cider ciders denmark region not specified carlsberg canada inc can,,Flavoured Cider,1,2017-11-30T14:37:32.916Z,,,500
131391,4000,0,,0,,False,False,False,True,https://dx5vpyka4lqst.cloudfront.net/products/131391/images/thumb.png,https://dx5vpyka4lqst.cloudfront.net/products/131391/images/full.jpeg,32458,128046810,37002120,False,False,False,False,False,False,,0,Smirnoff Vodka,"Canada, Region Not Specified",1140 mL bottle,bottle,1140,3945,3460,865,Spirits,Schenley / Diageo,131391,3945,2017-05-29,Vodka,Perfect for creating any variety of cocktails!,LCBO,Clean & Classic,,,smirnoff vodka spirits canada region not specified schenley diageo bottle,"Founded in 1864 by Pyotr Arsenievich Smirnov, what we now call Smirnoff was the first vodka to use charcoal filtration in the distillation process. This charcoal filtration produces a spirit that is ideal for mixing because of its smooth and clean palate; perfect in a Moscow Mule.",Unflavoured Vodka,1,2017-11-30T14:37:24.981Z,Baileys 50ml,Corn,1140
906628,400,0,,0,,False,False,False,False,https://dx5vpyka4lqst.cloudfront.net/products/906628/images/thumb.png,https://dx5vpyka4lqst.cloudfront.net/products/906628/images/full.jpeg,17354,22473430,36964020,False,False,False,False,False,False,,0,Coors Light,"Canada, Ontario",6x355 mL can,can,355,1295,607,1519,Beer,Molson's Brewery of Canada Limited,906628,1295,,Lager,,LCBO,Light & Malty,,,coors light beer lager canada ontario molson's molsons brewery of limited can,,Light Lager,6,2017-11-30T14:22:15.177Z,,Light Lager,2130
589051,1200,0,,0,,False,False,False,False,https://dx5vpyka4lqst.cloudfront.net/products/589051/images/thumb.png,https://dx5vpyka4lqst.cloudfront.net/products/589051/images/full.jpeg,9205,34932975,36820000,False,False,False,False,False,False,,0,French Cross Dry White Bag in Box,"Canada, Region Not Specified",4000 mL bagnbox,bagnbox,4000,3795,948,790,Wine,Andrew Peller Limited,589051,3795,,White Wine,,LCBO,Light & Crisp,D - Dry,8,french cross dry white bag in box wine canada region not specified andrew peller limited bagnbox,,,1,2017-11-30T14:25:45.106Z,,Blend,4000
904409,500,0,,0,,False,False,False,False,https://dx5vpyka4lqst.cloudfront.net/products/904409/images/thumb.png,https://dx5vpyka4lqst.cloudfront.net/products/904409/images/full.jpeg,77726,19742404,36764398,False,False,False,False,False,False,,0,Molson Canadian,"Canada, Ontario",473 mL can,can,473,254,536,1073,Beer,Molson's Brewery of Canada Limited,904409,254,,Lager,,LCBO,Light & Malty,,,molson canadian beer lager canada ontario molson's molsons brewery of limited can,,Pale Lager,1,2017-11-30T14:32:11.996Z,,North American Lager,473
900480,500,0,,0,,False,False,False,False,https://dx5vpyka4lqst.cloudfront.net/products/900480/images/thumb.png,https://dx5vpyka4lqst.cloudfront.net/products/900480/images/full.jpeg,4404,15193800,36042336,False,False,False,False,False,False,,0,Labatt Blue,"Canada, Ontario",24x341 mL bottle,bottle,341,3450,421,843,Beer,Labatt Breweries Ontario,900480,3450,,Lager,,LCBO,Light & Malty,,,labatt blue beer lager canada ontario breweries bottle,,Pale Lager,24,2017-11-30T14:29:45.415Z,,North American Lager,8184
1743,1250,0,,0,,False,False,True,False,https://dx5vpyka4lqst.cloudfront.net/products/1743/images/thumb.png,https://dx5vpyka4lqst.cloudfront.net/products/1743/images/full.jpeg,47872,62472960,35904000,False,False,False,False,False,False,2017-12-31,200,Ruffino Chianti,"Italy, Tuscany",750 mL bottle,bottle,750,1305,1740,1392,Wine,Ruffino S.R.L.,1743,1505,,Red Wine,,LCBO,Medium-bodied & Fruity,XD - Extra Dry,5,ruffino chianti wine red italy tuscany srl bottle,,,1,2017-11-30T14:35:59.028Z,,Chianti,750
